Date,Building Number,Project Name,Address,Status,Url
05/30/2014,2014-004306,CONDO,"2285 GROVE VALLEY DR SW, BLDG 5, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BMU&capID2=00000&capID3=00188&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004305,CONDO,"2281 GROVE VALLEY DR SW, UNIT 5, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BMU&capID2=00000&capID3=00187&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004310,HILLGROVE HIGH SCHOOL,"4165 LUTHER WARD RD SW, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01378&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004298,VACANT TENANT - INTERIOR RENO,"7685 THE BLUFFS, SUITE 102, MARIETTA GA 30168",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01377&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004297,HEATHERBROOKE FOR DR. HORTON,"2695 COUNTY LINE RD, ACWORTH GA 30101",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01376&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004295,CHANDLER RIDGE,"5150 STILESBORO RD NW, SUITE 200, KENNESAW GA 30152",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01375&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004294,REMODEL - COMMERCIAL,"260 INTERSTATE NORTH PKWY, SUITE 400, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01374&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004289,REMODEL - INTERIOR RENOVATION,"3280 STILLHOUSE LN SE, UNIT 315, ATLANTA GA 30339",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01373&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004275,REMODEL - INT RENO,"840 ERNEST BARRETT PKWY NW, SUITE 170, KENNESAW GA 30144",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01372&agencyCode=COBBCO&IsToShowInspection=
05/30/2014,2014-004271,ELEC,"ST LYONN CTS, MARIETTA GA 30068",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=01371&agencyCode=COBBCO&IsToShowInspection=
