SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
SBA-72SQ-WHT-00012,,,White,{'Color Selection': 'White'},19.42,Table Linen Collections,,,Riegel Satin Band Beauti-Damask Cotton Blend Square Tablecloth 72x72 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
***MADE TO ORDER COLORS WHICH INCLUDE BLACK, BURGUNDY, CHOCOLATE AND LIGHT OLIVE CAN TAKE UP TO 6 WEEKS FOR DELIVERY***
Riegel's Cotton-Blend Satin Band Beauti-Damask Is The Standard Of Perfection In The Hospitality Industry
The Simplicity Of The Satin Band Design Makes It The Most Universally Requested Pattern Available Today And Compliments Any Decor
Satin Band Linens Are Also Available In Your Choice Of Color With Minimum Order Quantities Applicable
Cotton Polyester Blend
Luxurious Vat Dyed Colors
Smooth, Ultra Soft Hand
Fully Mercerized","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/54x54sb.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Satin-Band-Beauti-Damask-Cotton-Blend-Square-Tablecloth-72x72-1-Dz-Per-Case-Price-Per-Dz_p_8668.html
SBA-72SQ-CSD-00012,,,Canaveral Sand,{'Color Selection': 'Canaveral Sand (+$215.00)'},234.42,Table Linen Collections,,,Riegel Satin Band Beauti-Damask Cotton Blend Square Tablecloth 72x72 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
***MADE TO ORDER COLORS WHICH INCLUDE BLACK, BURGUNDY, CHOCOLATE AND LIGHT OLIVE CAN TAKE UP TO 6 WEEKS FOR DELIVERY***
Riegel's Cotton-Blend Satin Band Beauti-Damask Is The Standard Of Perfection In The Hospitality Industry
The Simplicity Of The Satin Band Design Makes It The Most Universally Requested Pattern Available Today And Compliments Any Decor
Satin Band Linens Are Also Available In Your Choice Of Color With Minimum Order Quantities Applicable
Cotton Polyester Blend
Luxurious Vat Dyed Colors
Smooth, Ultra Soft Hand
Fully Mercerized","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/54x54sb.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Satin-Band-Beauti-Damask-Cotton-Blend-Square-Tablecloth-72x72-1-Dz-Per-Case-Price-Per-Dz_p_8668.html
SBA-72SQ-BLK-00012,,,Black,{'Color Selection': 'Black (+$503.00)'},522.42,Table Linen Collections,,,Riegel Satin Band Beauti-Damask Cotton Blend Square Tablecloth 72x72 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
***MADE TO ORDER COLORS WHICH INCLUDE BLACK, BURGUNDY, CHOCOLATE AND LIGHT OLIVE CAN TAKE UP TO 6 WEEKS FOR DELIVERY***
Riegel's Cotton-Blend Satin Band Beauti-Damask Is The Standard Of Perfection In The Hospitality Industry
The Simplicity Of The Satin Band Design Makes It The Most Universally Requested Pattern Available Today And Compliments Any Decor
Satin Band Linens Are Also Available In Your Choice Of Color With Minimum Order Quantities Applicable
Cotton Polyester Blend
Luxurious Vat Dyed Colors
Smooth, Ultra Soft Hand
Fully Mercerized","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/54x54sb.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Satin-Band-Beauti-Damask-Cotton-Blend-Square-Tablecloth-72x72-1-Dz-Per-Case-Price-Per-Dz_p_8668.html
ULT-63SQ-WHT-00012,,,White,{'Color Selection': 'White'},25.17,Table Linen Collections,,,Riegel Ultimate 60-40 Cotton Rich Blend Square Tablecloth 63x63 1 Dz Per Case Price Per Dz,"***MADE TO ORDER AND NON-RETURNABLE***
Riegel's Ultimate Linens Have A Soft, Cotton-Rich Hand And Are A Great Way To Coordinate Any Dining Room Through Updated Fashion Colors And Limitless Sizes
Ultimate Cotton-Rich Linens Are Also Available In Your Choice Of Color
Minimum Order Quantities Apply
60/40 Cotton Rich Blend
Ultra Soft And Smooth To The Touch
Superior Colorfastness
Superior In Wrinkle Resistance","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/36x36ult.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Ultimate-60-40-Cotton-Rich-Blend-Square-Tablecloth-63x63-1-Dz-Per-Case-Price-Per-Dz_p_8690.html
ULT-63SQ-CSD-00012,,,Canaveral Sand,{'Color Selection': 'Canaveral Sand (+$295.00)'},320.17,Table Linen Collections,,,Riegel Ultimate 60-40 Cotton Rich Blend Square Tablecloth 63x63 1 Dz Per Case Price Per Dz,"***MADE TO ORDER AND NON-RETURNABLE***
Riegel's Ultimate Linens Have A Soft, Cotton-Rich Hand And Are A Great Way To Coordinate Any Dining Room Through Updated Fashion Colors And Limitless Sizes
Ultimate Cotton-Rich Linens Are Also Available In Your Choice Of Color
Minimum Order Quantities Apply
60/40 Cotton Rich Blend
Ultra Soft And Smooth To The Touch
Superior Colorfastness
Superior In Wrinkle Resistance","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/36x36ult.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Ultimate-60-40-Cotton-Rich-Blend-Square-Tablecloth-63x63-1-Dz-Per-Case-Price-Per-Dz_p_8690.html
ULT-63SQ-IVY-00012,,,Ivory,{'Color Selection': 'Ivory (+$295.00)'},320.17,Table Linen Collections,,,Riegel Ultimate 60-40 Cotton Rich Blend Square Tablecloth 63x63 1 Dz Per Case Price Per Dz,"***MADE TO ORDER AND NON-RETURNABLE***
Riegel's Ultimate Linens Have A Soft, Cotton-Rich Hand And Are A Great Way To Coordinate Any Dining Room Through Updated Fashion Colors And Limitless Sizes
Ultimate Cotton-Rich Linens Are Also Available In Your Choice Of Color
Minimum Order Quantities Apply
60/40 Cotton Rich Blend
Ultra Soft And Smooth To The Touch
Superior Colorfastness
Superior In Wrinkle Resistance","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/36x36ult.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Ultimate-60-40-Cotton-Rich-Blend-Square-Tablecloth-63x63-1-Dz-Per-Case-Price-Per-Dz_p_8690.html
SBA-64SQ-WHT-00012,,,White,{'Color Selection': 'White'},15.0,Table Linen Collections,,,Riegel Satin Band Beauti-Damask Cotton Blend Square Tablecloth 64x64 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
***MADE TO ORDER COLORS WHICH INCLUDE BLACK, BURGUNDY, CHOCOLATE AND LIGHT OLIVE CAN TAKE UP TO 6 WEEKS FOR DELIVERY***
Riegel's Cotton-Blend Satin Band Beauti-Damask Is The Standard Of Perfection In The Hospitality Industry
The Simplicity Of The Satin Band Design Makes It The Most Universally Requested Pattern Available Today And Compliments Any Decor
Satin Band Linens Are Also Available In Your Choice Of Color With Minimum Order Quantities Applicable
Cotton Polyester Blend
Luxurious Vat Dyed Colors
Smooth, Ultra Soft Hand
Fully Mercerized","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/54x54sb.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Satin-Band-Beauti-Damask-Cotton-Blend-Square-Tablecloth-64x64-1-Dz-Per-Case-Price-Per-Dz_p_8667.html
SBA-64SQ-CSD-00012,,,Canaveral Sand,{'Color Selection': 'Canaveral Sand (+$137.00)'},152.0,Table Linen Collections,,,Riegel Satin Band Beauti-Damask Cotton Blend Square Tablecloth 64x64 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
***MADE TO ORDER COLORS WHICH INCLUDE BLACK, BURGUNDY, CHOCOLATE AND LIGHT OLIVE CAN TAKE UP TO 6 WEEKS FOR DELIVERY***
Riegel's Cotton-Blend Satin Band Beauti-Damask Is The Standard Of Perfection In The Hospitality Industry
The Simplicity Of The Satin Band Design Makes It The Most Universally Requested Pattern Available Today And Compliments Any Decor
Satin Band Linens Are Also Available In Your Choice Of Color With Minimum Order Quantities Applicable
Cotton Polyester Blend
Luxurious Vat Dyed Colors
Smooth, Ultra Soft Hand
Fully Mercerized","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/54x54sb.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Satin-Band-Beauti-Damask-Cotton-Blend-Square-Tablecloth-64x64-1-Dz-Per-Case-Price-Per-Dz_p_8667.html
SBA-64SQ-IVY-00012,,,Ivory,{'Color Selection': 'Ivory (+$137.00)'},152.0,Table Linen Collections,,,Riegel Satin Band Beauti-Damask Cotton Blend Square Tablecloth 64x64 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
***MADE TO ORDER COLORS WHICH INCLUDE BLACK, BURGUNDY, CHOCOLATE AND LIGHT OLIVE CAN TAKE UP TO 6 WEEKS FOR DELIVERY***
Riegel's Cotton-Blend Satin Band Beauti-Damask Is The Standard Of Perfection In The Hospitality Industry
The Simplicity Of The Satin Band Design Makes It The Most Universally Requested Pattern Available Today And Compliments Any Decor
Satin Band Linens Are Also Available In Your Choice Of Color With Minimum Order Quantities Applicable
Cotton Polyester Blend
Luxurious Vat Dyed Colors
Smooth, Ultra Soft Hand
Fully Mercerized","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/54x54sb.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Satin-Band-Beauti-Damask-Cotton-Blend-Square-Tablecloth-64x64-1-Dz-Per-Case-Price-Per-Dz_p_8667.html
SBA-64SQ-BLK-00012,,,Black,{'Color Selection': 'Black (+$317.00)'},332.0,Table Linen Collections,,,Riegel Satin Band Beauti-Damask Cotton Blend Square Tablecloth 64x64 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
***MADE TO ORDER COLORS WHICH INCLUDE BLACK, BURGUNDY, CHOCOLATE AND LIGHT OLIVE CAN TAKE UP TO 6 WEEKS FOR DELIVERY***
Riegel's Cotton-Blend Satin Band Beauti-Damask Is The Standard Of Perfection In The Hospitality Industry
The Simplicity Of The Satin Band Design Makes It The Most Universally Requested Pattern Available Today And Compliments Any Decor
Satin Band Linens Are Also Available In Your Choice Of Color With Minimum Order Quantities Applicable
Cotton Polyester Blend
Luxurious Vat Dyed Colors
Smooth, Ultra Soft Hand
Fully Mercerized","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/54x54sb.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/beautisq54.jpg']",https://www.ahscompany.com/Riegel-Satin-Band-Beauti-Damask-Cotton-Blend-Square-Tablecloth-64x64-1-Dz-Per-Case-Price-Per-Dz_p_8667.html
COT-90SQ-WHT,,,,{},34.58,Table Linen Collections,,,Riegel Momie 100% Cotton Square Tablecloth 90x90 White 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
Riegel's Momie Linens Are A True Staple In Many Restaurant Settings And Are Designed To Be Long Lasting And Affordable
With An Undeniable Softness And Smoothness, Our Momie Cloth Is Mercerized For Strength And Longevity
Beautiful Simplicity
Ultimate Quality And Strength",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/2021cm.jpg'],https://www.ahscompany.com/Riegel-Momie-100-Cotton-Square-Tablecloth-90x90-White-1-Dz-Per-Case-Price-Per-Dz_p_27142.html
COT-72SQ-WHT,,,,{},25.92,Table Linen Collections,,,Riegel Momie 100% Cotton Square Tablecloth 72x72 White 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
Riegel's Momie Linens Are A True Staple In Many Restaurant Settings And Are Designed To Be Long Lasting And Affordable
With An Undeniable Softness And Smoothness, Our Momie Cloth Is Mercerized For Strength And Longevity
Beautiful Simplicity
Ultimate Quality And Strength",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/2021cm.jpg'],https://www.ahscompany.com/Riegel-Momie-100-Cotton-Square-Tablecloth-72x72-White-1-Dz-Per-Case-Price-Per-Dz_p_27140.html
COT-63SQ-WHT,,,,{},22.58,Table Linen Collections,,,Riegel Momie 100% Cotton Square Tablecloth 63x63 White 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
Riegel's Momie Linens Are A True Staple In Many Restaurant Settings And Are Designed To Be Long Lasting And Affordable
With An Undeniable Softness And Smoothness, Our Momie Cloth Is Mercerized For Strength And Longevity
Beautiful Simplicity
Ultimate Quality And Strength",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/2021cm.jpg'],https://www.ahscompany.com/Riegel-Momie-100-Cotton-Square-Tablecloth-63x63-White-1-Dz-Per-Case-Price-Per-Dz_p_27139.html
COT-54SQ-WHT,,,,{},12.58,Table Linen Collections,,,Riegel Momie 100% Cotton Square Tablecloth 54x54 White 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
Riegel's Momie Linens Are A True Staple In Many Restaurant Settings And Are Designed To Be Long Lasting And Affordable
With An Undeniable Softness And Smoothness, Our Momie Cloth Is Mercerized For Strength And Longevity
Beautiful Simplicity
Ultimate Quality And Strength",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/2021cm.jpg'],https://www.ahscompany.com/Riegel-Momie-100-Cotton-Square-Tablecloth-54x54-White-1-Dz-Per-Case-Price-Per-Dz_p_27138.html
ULT-36SQ-WHT-00012,,,,{},11.83,Table Linen Collections,,,Riegel Ultimate 60-40 Cotton Rich Blend Square Tablecloth 36x36 White 1 Dz Per Case Price Per Dz,"*** MADE TO ORDER AND NON-RETURNABLE***
Riegel's Ultimate Linens Have A Soft, Cotton-Rich Hand And Are A Great Way To Coordinate Any Dining Room Through Updated Fashion Colors And Limitless Sizes
Ultimate Cotton-Rich Linens Are Also Available In Your Choice Of Color
Minimum Order Quantities Apply
60/40 Cotton Rich Blend
Ultra Soft And Smooth To The Touch
Superior Colorfastness
Superior In Wrinkle Resistance",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/36x36ult.jpg'],https://www.ahscompany.com/Riegel-Ultimate-60-40-Cotton-Rich-Blend-Square-Tablecloth-36x36-White-1-Dz-Per-Case-Price-Per-Dz_p_8687.html
RNU-90RD-BAM-00012,,,Bamboo,{'Color Selection': 'Bamboo'},56.08,Table Linen Collections,,,"Riegel RieNU 100% Recycled Spun Polyester 90"" Round Tablecloth 1 Dz Per Case Price Per Dz","***MADE TO ORDER AND NON-RETURNABLE***
Riegel Is Proud To Introduce RieNu®, An Eco-Friendly Polyester Table Linen Which Is Produced From Certified 100% Post-Consumer Recycled Polyester
Simply Put, This Fabric Is Made From Recycled Plastic Bottles Which Would Otherwise Overwhelm Our Earth's Landfills; In Fact, 1 Napkin Eliminates 3 Plastic Bottles From Landfills
With The Same Attractive Qualities Of Premier Table Linen, RieNu® Has A Cotton-Like Softness, Superior Quality, And Is Available In A Variety Of Beautiful Color Choices
Excellent Color Retention And Absorption
No Picking, Snagging, Or Linting
Superior Stain Release","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/rnu-90rd.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/riegel/rienucolorchart00000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Riegel/rienucolorchart.jpg']",https://www.ahscompany.com/Riegel-RieNU-100-Recycled-Spun-Polyester-90-Round-Tablecloth-1-Dz-Per-Case-Price-Per-Dz_p_20903.html
