Date,Building Number,Project Name,Address,Status,Url
01/30/2015,2015-000724,ELEC,"4199 PACES FERRY RD SE, SUITE 108-D, ATLANTA GA 30339",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00256&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000718,NEW TENANT - MOVE IN,"1600 KENNESAW DUE WEST RD, SUITE 205, KENNESAW GA 30152",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00254&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000710,ADDITION,"5522 TIMBER RIDGE RD, MARIETTA GA",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00251&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000709,PLUMBING,"4101 ROSWELL RD NE, SUITE 801, MARIETTA GA 30062",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00250&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000698,REMODEL - EXT RENO,"2980 COBB PKWY SE, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00248&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000696,ELECTRICAL,"4241 BELLS FERRY RD NW, SUITE 205, KENNESAW GA 30144",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00247&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000695,ELEC,"4750 ALABAMA RD, SUITE 105, ROSWELL GA 30076",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00246&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000687,CELA'S INSURANCE,"2652 AUSTELL RD, MARIETTA GA 30008",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00245&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000686,DEMO - COMMERCIAL,"6850 MABLETON PKWY SE, MABLETON GA 30126",Pending Certificate,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00244&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000684,CHALLISE & COMPANY,"3534 CANTON RD NE, MARIETTA GA 30066",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00243&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000682,NEW TENANT - INT RENO,"2400 HERODIAN WAY SE, SUITE 450, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00242&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000681,NEW TENANT - INTERIOR RENO,"1121 JOHNSON FERRY RD, SUITE 450, MARIETTA GA 30068",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BLD&capID2=00000&capID3=00241&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000727,ELEC,"848 SAINTS DR, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=00450&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000726,PLUMBING,"2856 CLARY HILL DR, ROSWELL GA 30075",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=00449&agencyCode=COBBCO&IsToShowInspection=
01/30/2015,2015-000723,ELEC,"1796 HAMMOND WOODS CIR, MARIETTA GA 30008",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=15BHM&capID2=00000&capID3=00447&agencyCode=COBBCO&IsToShowInspection=
