Date,Building Number,Project Name,Address,Status,Url
09/30/2014,2014-007858,CELL TOWER - COLO/MOD,"4514 COBB CELLTOWER #800 PKWY, ACWORTH GA 30101",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02593&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007857,NEW TENANT - INT/EXT RENO,"2555 COBB PLACE LN, SUITE 50, KENNESAW GA 30144",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02592&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007855,ZEAL #42,"1255 JOHNSON FERRY RD, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02591&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007852,CELL TOWER - MOD,"2364 POWDER SPRINGS CELLTOWER #800 RD, MARIETTA GA 30064",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02590&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007851,CELL TOWER - COLO,"2364 POWDER SPRINGS CELLTOWER #800 RD, MARIETTA GA 30064",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02589&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007850,PIER 1 IMPORTS,"3101 COBB PKWY SE, ATLANTA GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02588&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007849,SMART TOUCH CELLPHONE REPAIR,"3162 JOHNSON FERRY RD NE, MARIETTA GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02587&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007848,ELEC,"4178 JILES RD NW, KENNESAW GA 30144",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02586&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007847,MOBILITY WORKS INC,"1255 KENNESTONE CIR NE, SUITE 100, MARIETTA GA 30066",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02585&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007846,HICKORY AT SHILOH SUBDIVISION,SHILOH DR,Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02584&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007844,PLUM,"4939 PAYSON WAY, UNIT 22, ATLANTA GA 30339",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02583&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007837,THE IVORY COMPANY,"4475 ROSWELL RD, MARIETTA GA 30062",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02582&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007833,REMODEL - EXTERIOR RENO,"2121 SHILOH VALLEY CIR, KENNESAW GA 30144",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02581&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007832,RENAISSANCE HAIR STUDIO,"2469 PIEDMONT RD NE, MARIETTA GA 30062",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02580&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007829,TIN DRUM ASIA CAFE,"2955 COBB PKWY, ATLANTA GA 31139",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02579&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007826,KEEGAN'S PUB,"4687 ATLANTA RD SE, SMYRNA GA 30080",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02578&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007825,PLUMBING,"100 PINHURST DR SE, 824, ATLANTA GA 30339",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02577&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007818,NEW TENANT- MOVE IN,"135 RIVERSIDE PKWY SW, SUITE 1100, AUSTELL GA 30168",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02576&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007817,PLUMBING,"100 PINHURST DR SE, UNIT 913, ATLANTA GA 30339",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02575&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007810,NEW TENANT - MOVE IN,"2000 AUSTELL RD, SUITE 421, MARIETTA GA 30135",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02574&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007807,CELL TOWER - COLO,"1000 EASTSIDE DR SE, MARIETTA GA 30060",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02573&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007805,CELL TOWER - COLO,"3935 INDUSTRY RD, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02572&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007856,ADDITION,"460 NICKAJACK RD SW, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04948&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007854,ADDITION,"2938 HALL DR, SMYRNA GA 30082",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04947&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007853,SINGLE FAMILY STICK BUILT,"2407 BREWER WAY NE, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04946&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007845,ADDITION,"455 SHADOWLAWN RD, MARIETTA GA 30066",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04945&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007843,PLUM,"1184 FLAMINGO DR, AUSTELL GA 30168",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04944&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007842,ELEC,"1734 HADAWAY (NORTH) RD, KENNESAW GA 30152",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04943&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007841,PLUM,"1211 LAINSTER DR, MABLETON GA 30126",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04942&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007840,RETAINING WALL,"1853 BEAVER DAM LN, MARIETTA GA 30062",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04941&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007839,PLUM,"4176 GATESWALK DR, SMYRNA GA 30080",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04940&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007838,SINGLE FAMILY STICK BUILT,"1602 HICKORY WOODS WAY, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04939&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007836,SINGLE FAMILY STICK BUILT,"3509 HICKORY WOODS CT, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04938&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007835,DEMOLITION-RESIDENTIAL,"800 MOCKINGBIRD LN NE, MARIETTA GA 30068",Pending Certificate,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04937&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007834,INQ-2014-00583 - ADDITION,"2796 BAY BERRY DR, MARIETTA GA 30008",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04936&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007831,ACCESSORY STRUCTURE,"2868 PAULS WAY, MARIETTA GA 30062",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04935&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007828,PLUM,"4418 YEL VERTON PL, MABLETON GA 30126",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04933&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007827,PLUM,"55 COOPERS GLEN DR, MABLETON GA 30126",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04932&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007824,PLUM,"5574 BROOKGREEN DR, ACWORTH GA 30101",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04931&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007823,PLUMBING,"5769 VININGS RETREAT WAY, MABLETON GA 30126",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04930&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007822,PLUMBING,"805 CAUTHEN CT, MARIETTA GA 30066",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04929&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007821,PLUMBING,"5511 HEDGE BROOKE DR, ACWORTH GA 30101",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04928&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007820,PLUMBING,"2700 BENNINGTON DR, MARIETTA GA 30062",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04927&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007819,PLUM,"242 ROCKWOOD CT, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04926&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007816,PLUMBING,"3061 WHISPER KNOB RD, MARIETTA GA 30062",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04925&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007815,PLUMBING,"3525 BONAIRE BLF, MARIETTA GA 30066",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04924&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007813,PLUMBING,"2010 SHADOW BLUFF CT, MARIETTA GA 30062",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04922&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007812,PLUMBING,"4868 BROOKWOOD DR, MABLETON GA 30126",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04921&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007811,SINGLE FAMILY STICK BUILT,"2523 HEMBREE DR, MARIETTA GA 30062",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04920&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007809,PLUM,"3551 MAIN STATION DR, MARIETTA GA 30008",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04919&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007808,SINGLE FAMILY STICK BUILT,"1090 COPPERWOOD DR, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04918&agencyCode=COBBCO&IsToShowInspection=
09/30/2014,2014-007806,RETAINING WALL,"4965 MANNA LN, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BHM&capID2=00000&capID3=04917&agencyCode=COBBCO&IsToShowInspection=
09/29/2014,2014-007798,DUPLEX,"3601 CANTON RD, SUITE 101, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BMU&capID2=00000&capID3=00329&agencyCode=COBBCO&IsToShowInspection=
09/29/2014,2014-007797,DUPLEX,"3601 CANTON RD, SUITE 102, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BMU&capID2=00000&capID3=00328&agencyCode=COBBCO&IsToShowInspection=
09/29/2014,2014-007804,ELEC,"1723 MCCOLLUM PKWY NW, BLDG 913, KENNESAW GA 30144",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02571&agencyCode=COBBCO&IsToShowInspection=
09/29/2014,2014-007796,REMODEL,"2281 GROVE VALLEY DR SW, BLDG 5, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02570&agencyCode=COBBCO&IsToShowInspection=
09/29/2014,2014-007794,THE IVORY COMPANY,"4475 ROSWELL RD, SUITE 940, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=14BLD&capID2=00000&capID3=02569&agencyCode=COBBCO&IsToShowInspection=
