Date,Building Number,Project Name,Address,Status,Url
06/28/2019,2019-006274,REMODEL- EXP OF SPACE,"4624 CAMP HIGHLAND RD, SUITE 700, SMYRNA GA 30082",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01589&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006268,Tenant Remodel,"2727 PACES FERRY RD, 1550, GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01587&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006264,NEW TENANT - INT/EXT RENO,"1805 DENNIS KEMP LN, KENNESAW GA 30152",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01586&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006259,NEW TENANT - INT RENOVATION,"1092 WEST ATLANTA ST, SUITE 1810, MARIETTA GA 30060",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01585&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006258,REMODEL - INT RENO,"3595 CANTON RD NE, MARIETTA GA 30066",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01584&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006257,RETAINING WALL - COMMERCIAL,"3900 PACES WALK, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01583&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006255,ELECTRICAL,"3300 WINDY RIDGE PKWY SE, UNIT 615, ATLANTA GA 30339",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01582&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006249,NEW TENANT - MOVE IN,"3565 AUSTELL RD SW, SUITE 1049, MARIETTA GA 30008",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01581&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006244,NEW TENANT - MOVE IN,"3778 CANTON RD, SUITE 100, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01580&agencyCode=COBBCO&IsToShowInspection=
06/28/2019,2019-006242,NEW TENANT - MOVE IN,"3757 FLOYD RD, AUSTELL GA 30106",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=19BLD&capID2=00000&capID3=01579&agencyCode=COBBCO&IsToShowInspection=
