SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
PVDS02,,,,{},0.2,Ironing Boards,,,Pressto Valet Hinge Buddy Portable Door Stop Red 25 Per Case Price Per Each,"The Hinge Buddy Door Stop Is A Revolutionary Way To Keep That Door Open For Housekeeping And Engineering
Lightweight Portable, Easy To Use
Works Perfectly To Keep Doors Open
Filled Reinforced Thermoplastic
2"" L X 2"" W X 2"" H
Case Weight: 4 Lbs","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pvds02.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Pressto Valet/PVDS02_1.jpg']",https://www.ahscompany.com/Pressto-Valet-Hinge-Buddy-Portable-Door-Stop-Red-25-Per-Case-Price-Per-Each_p_22593.html
HAN001,,,,{},0.03,Ironing Boards,,,Pressto Valet Ironing Board Hanger For T Leg Boards White 144 Per Case Price Per Each,"Ironing Board Hanger, Fits All ""T-Leg"" Ironing Boards
Compact And Strong, This Space-Saving Ironing Board Hanger Is Made Of 18-Gauge Steel And Double Powder-Coated White
Comes With Two Screws And Two Plastic ""Zip-It"" Screws For Drywall Application
Heavy Duty Steel Construction
Universal Fitting
6"" L X 1"" W X 1"" H
Case Weight: 23 Lbs","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/han001.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Pressto Valet/han001_1.jpg']",https://www.ahscompany.com/Pressto-Valet-Ironing-Board-Hanger-For-T-Leg-Boards-White-144-Per-Case-Price-Per-Each_p_22551.html
PVWFS01,,,,{},47.49,Ironing Boards,,,"Pressto Valet ""Caution Wet Floor"" Bilingual Sign Walnut Finish/Nickel Plate 2 Per Case Price Per Each","Luxury Two-Sided Bilingual Wet Floor Sign Alerts Your Guest To Use Caution In The Designated Area
Hardwood Sign Available In Walnut Finish With Nickel Plate And Matching Hardware
Convenient Carry Handles
Bilingual Plate Engraved With English ""Caution Wet Floor"" And Spanish ""Precaucion Piso Mojado""
Non-Skid Plastic Feet
2""L X 14""W X 24""H",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pvwfs01.jpg'],https://www.ahscompany.com/Pressto-Valet-Caution-Wet-Floor-Bilingual-Sign-Walnut-FinishNickel-Plate-2-Per-Case-Price-Per-Each_p_22542.html
PV7248XD,,,,{},8.5,Ironing Boards,,,Pressto Valet Ironing Board 48x14 Blue Drawstring w/ White Frame 4 Per Case Price Per Each,"***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
A Stylish Design And Heavy Duty Construction Are The Key Components To These Ironing Boards.
48” X 14” Table
Patented Fix-Leg Locking System
1.25” Powder Coated Steel Tube Construction
Heavy Gauge Steel Mesh Top Provides Solid Ironing Surface
Welded T-Leg Construction For Stability
Includes Blue Drawstring Cover
Large Endcaps For Extra Stability",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/1pv7248xd.jpg'],https://www.ahscompany.com/Pressto-Valet-Ironing-Board-48x14-Blue-Drawstring-w-White-Frame-4-Per-Case-Price-Per-Each_p_30218.html
PV8015XD,,,,{},8.5,Ironing Boards,,,Pressto Valet Contour Leg Ironing Board 48x14 Charcoal Drawstring w/ Black Frame 4 Per Case Price Per Each,"***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
A Stylish Design And Heavy Duty Construction Are The Key Components To These Ironing Boards.
48” X 14” Table
Patented Fix-Leg Locking System
Welded Contour Leg Design Adds A Unique Look While Providing Maximum Stability
1 1/4” Powder Coated Steel Tube Construction
Heavy Gauge Steel Mesh Top Provides Solid Ironing Surface
Includes Charcoal Drawstring Cover","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/1pv8015xd.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto valet/1pv8015xd---closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto valet/1pv8015xd---closeup2.jpg']",https://www.ahscompany.com/Pressto-Valet-Contour-Leg-Ironing-Board-48x14-Charcoal-Drawstring-w-Black-Frame-4-Per-Case-Price-Per-Each_p_30219.html
IO001,,,,{},0.62,Ironing Boards,,,Pressto Valet Ironing Organizer w/ Hanger For Board White 24 Per Case Price Per Each,"Adjustable Wings For Any Standard Size Iron
Hanger For Ironing Board Included
Sturdy Steel Design
Assembly Hardware Included
12"" L X 6"" W X 4"" H
Case Weight: 40 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/io001.jpg'],https://www.ahscompany.com/Pressto-Valet-Ironing-Organizer-w-Hanger-For-Board-White-24-Per-Case-Price-Per-Each_p_22548.html
IC002,,,,{},1.25,Ironing Boards,,,Pressto Valet Iron Connection™ Ironing Board Organizer Mount w/ Iron Security Cord White 24 Per Case Price Per Each,"Pressto Valet “Iron Connection” ™ Patented Iron Holder Mounts To Any Ironing Board
Prevents Iron Burn Damage And Iron Theft By Securing Iron To Iron Holder And Ironing Board
Adjustable Wings For Most Standard Size Irons
No Cord Storage
Sturdy Steel Design
Assembly Hardware Included
12"" L X 6"" W X 4"" H
Case Weight: 43 Lbs","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/ic002.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Pressto Valet/ic002_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Pressto Valet/ic002_2.jpg']",https://www.ahscompany.com/Pressto-Valet-Iron-Connection™-Ironing-Board-Organizer-Mount-w-Iron-Security-Cord-White-24-Per-Case-Price-Per-Each_p_22545.html
IO003,,,,{},0.62,Ironing Boards,,,Pressto Valet Ironing Organizer w/ Hanger For Board Black 24 Per Case Price Per Each,"Keep Your Closet Organzied With The Standard Iron Organizer Pack
Adjustable Wings For Any Standard Size Iron
Hanger For Ironing Board Included
Sturdy Steel Design
Assembly Hardware Included
12"" L X 6"" W X 4"" H
Case Weight: 40 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/io003.jpg'],https://www.ahscompany.com/Pressto-Valet-Ironing-Organizer-w-Hanger-For-Board-Black-24-Per-Case-Price-Per-Each_p_25972.html
HAN003,,,,{},0.03,Ironing Boards,,,Pressto Valet Ironing Board Hanger For T Leg Boards Black 144 Per Case Price Per Each,"Compact And Strong, This Space-Saving Ironing Board Hanger Is Made Of 18-Gauge Steel And Double Powder-Coated White
Comes With Two Screws And Two Plastic ""Zip-It"" Screws For Drywall Application.
Heavy Duty Steel Construction
Universal Fitting
6""L X 1""W X 1""H
Case Weight: 23 Lbs","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/han003.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Pressto Valet/han001_1.jpg']",https://www.ahscompany.com/Pressto-Valet-Ironing-Board-Hanger-For-T-Leg-Boards-Black-144-Per-Case-Price-Per-Each_p_25973.html
PV0210XD,,,,{},8.5,Ironing Boards,,,Pressto Valet Classic Hotel Ironing Board 54x14 Silver Drawstring 4 Per Case Price Per Each,"***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
A Stylish Design And Heavy Duty Construction Are The Key Components To These Classic Ironing Boards
54"" X 14"" Ironing Surface
Patented Fix-Leg Locking System
1 1/4"" Powder Coated Steel Tube Construction
Heavy Gauge Mesh Top Provides Solid Ironing Surface
Welded T-Leg Construction For Stability
Available In Multiple Drawstring Covers: Blue, Toast, Silver And Charcoal (Black Frame)
Large End-Caps For Extra Stability
57"" When Folded
Case Weight: 42 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv0210xd_1.jpg'],https://www.ahscompany.com/Pressto-Valet-Classic-Hotel-Ironing-Board-54x14-Silver-Drawstring-4-Per-Case-Price-Per-Each_p_22553.html
PV1311XD,,,,{},7.5,Ironing Boards,,,Pressto Valet Compact Ironing Board 40x13-14 Toast Elastic 4 Per Case Price Per Each,"***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
The Compact Ironing Board Features A Small Ironing Surface, Allowing For Easy Maneuvering And Storage In Small Spaces
40"" X 13"" Ironing Surface
Patented Fix-Leg Locking System
Heavy Gauge Steel Mesh Top Provides Solid Ironing Surface
Welded Y-leg Construction For Stability
Available In Multiple Drawstring Covers: Blue, Toast And Charcoal (Black Frame)
Large Endcaps For Extra Stability
47.5"" When Folded
Case Weight: 35 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv1311xd.jpg'],https://www.ahscompany.com/Pressto-Valet-Compact-Ironing-Board-40x13-14-Toast-Elastic-4-Per-Case-Price-Per-Each_p_22562.html
PV1310XD,,,,{},7.5,Ironing Boards,,,Pressto Valet Compact Ironing Board 40x13-14 Black Elastic 4 Per Case Price Per Each,"***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
The Compact Ironing Board Features A Small Ironing Surface, Allowing For Easy Maneuvering And Storage In Small Spaces
40"" X 13"" Ironing Surface
Patented Fix-Leg Locking System
Heavy Gauge Steel Mesh Top Provides Solid Ironing Surface
Welded Y-leg Construction For Stability
Available In Multiple Drawstring Covers: Blue, Toast And Charcoal (Black Frame)
Large Endcaps For Extra Stability
47.5"" When Folded
Case Weight: 35 Lbs","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv1310xd.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Pressto Valet/PV1312XD_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Pressto Valet/PV1311XD_2.jpg']",https://www.ahscompany.com/Pressto-Valet-Compact-Ironing-Board-40x13-14-Black-Elastic-4-Per-Case-Price-Per-Each_p_26482.html
PV1312XD,,,,{},7.5,Ironing Boards,,,Pressto Valet Compact Ironing Board 40x13-14 Blue Elastic 4 Per Case Price Per Each,"***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
The Compact Ironing Board Features A Small Ironing Surface, Allowing For Easy Maneuvering And Storage In Small Spaces
40"" X 13"" Ironing Surface
Patented Fix-Leg Locking System
Heavy Gauge Steel Mesh Top Provides Solid Ironing Surface
Welded Y-leg Construction For Stability
Available In Multiple Drawstring Covers: Blue, Toast And Charcoal (Black Frame)
Large Endcaps For Extra Stability
47.5"" When Folded
Case Weight: 35 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv1312xd.jpg'],https://www.ahscompany.com/Pressto-Valet-Compact-Ironing-Board-40x13-14-Blue-Elastic-4-Per-Case-Price-Per-Each_p_22563.html
PV9203,,,,{},0.83,Ironing Boards,,,"Pressto Valet Bungee One-Piece Ironing Board Cover For 36x12-13"" Board Blue 12 Per Case Price Per Each","Fits Small Size Ironing Boards Measuring 36"" X 13""
1-Piece Construction Is Easy To Install And Will Not Slide Off Board
3/16"" Thick Fiber (Flame Resistant) Backed Cover
Cotton Cover Is Scorch And Stain Resistant
Bungee Binding And Nose Pocket For The Tightest Fit In The Market
Case Weight: 9 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv9203.jpg'],https://www.ahscompany.com/Pressto-Valet-Bungee-One-Piece-Ironing-Board-Cover-For-36x12-13-Board-Blue-12-Per-Case-Price-Per-Each_p_22577.html
PV8258XD,,,,{},9.75,Ironing Boards,,,"Pressto Valet ""Presstige"" Deluxe Hotel Ironing Board 54x14 Toast Bungee 4 Per Case Price Per Each","***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
54"" X 14"" Ironing Surface
Patented Fix-Leg Locking System
1.5"" Powder Coated Steel Tube Construction
Heavy Gauge Steel Mesh Top Provides Solid Ironing Surface
Welded T-Leg Construction For Stability
Large End-Caps For Extra Stability
Available In Multiple Drawstring Covers: Toast, Silver And Charcoal (Black Frame)
58"" When Folded
Case Weight: 51 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv8258xd-toastcover.jpg'],https://www.ahscompany.com/Pressto-Valet-Presstige-Deluxe-Hotel-Ironing-Board-54x14-Toast-Bungee-4-Per-Case-Price-Per-Each_p_22558.html
PV122150,,,,{},2.33,Ironing Boards,,,Pressto Valet Dorm/Table-Top Ironing Board 30x12.5 Charcoal 6 Per Case Price Per Each,"30"" X 12.5"" Ironing Surface
Two Folding Legs For Easy Storage
Heavy Gauge Mesh Top
Hook To Hang Over Door
Available In Blue Cover And Charcoal Cover (Black Frame)
Case Weight: 20 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv122150.jpg'],https://www.ahscompany.com/Pressto-Valet-DormTable-Top-Ironing-Board-30x125-Charcoal-6-Per-Case-Price-Per-Each_p_30221.html
PVIC408,,,,{},0.83,Ironing Boards,,,Pressto Valet Bungee One-Piece Ironing Board Cover/Pad For Iron Connection Full Size Toast 12 Per Case Price Per Each,"Specifically Design For The Iron Connection (IC002), This Replacement Ironing Board Cover Fits Most Standard Size Boards
1-Piece Construction Is Easy To Install And Will Not Slide Off Board
3/16” Thick Fiber (Flame Resistant) Backed Cover
Cotton Cover Is Scorch And Stain Resistant
Bungee Binding For The Tightest Fit In The Market
Fits All Full Size Ironing Boards, 54"" X 14"" & 53"" X 13""
Case Weight: 10 Lbs","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pvic408.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto valet/pvic408_1.jpg']",https://www.ahscompany.com/Pressto-Valet-Bungee-One-Piece-Ironing-Board-CoverPad-For-Iron-Connection-Full-Size-Toast-12-Per-Case-Price-Per-Each_p_22567.html
PV8260XD,,,,{},9.75,Ironing Boards,,,"Pressto Valet ""Presstige"" Deluxe Hotel Ironing Board 54x14 Charcoal Elastic w/ Black Frame 4 Per Case Price Per Each","***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
54"" X 14"" Ironing Surface
Patented Fix-Leg Locking System
1.5"" Powder Coated Steel Tube Construction
Heavy Gauge Steel Mesh Top Provides Solid Ironing Surface
Welded T-Leg Construction For Stability
Large End-Caps For Extra Stability
Available In Multiple Drawstring Covers: Toast, Silver And Charcoal (Black Frame)
58"" When Folded
Case Weight: 44 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv8260xd-pv.jpg'],https://www.ahscompany.com/Pressto-Valet-Presstige-Deluxe-Hotel-Ironing-Board-54x14-Charcoal-Elastic-w-Black-Frame-4-Per-Case-Price-Per-Each_p_30224.html
PV00207,,,,{},0.75,Ironing Boards,,,Pressto Valet EasyFit Ironing Board Cover/Pad w/ Drawstring & Toggle Full Size Blue 12 Per Case Price Per Each,"This Deluxe Pad And Cover Set Is Widely Used By Hotels Because It Stands Up To Repeated Use In A Guestroom, This Item Is A Workhorse For Hotels
Extra Deep Nose Fit
Drawcord With Toggle Adjustment
1/4"" Thick Foam Pad
Cover Is Aluminized For Scorch And Stain Resistance
Fits All Full Size Ironing Boards, 54"" X 14"" & 53"" X 13""
Case Weight: 10 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv00207.jpg'],https://www.ahscompany.com/Pressto-Valet-EasyFit-Ironing-Board-CoverPad-w-Drawstring-Toggle-Full-Size-Blue-12-Per-Case-Price-Per-Each_p_22583.html
PV9201,,,,{},0.75,Ironing Boards,,,Pressto Valet Bungee One-Piece Ironing Board Cover For Compact Board Khaki 12 Per Case Price Per Each,"These Durable Bungee Replacement Covers Fit Pressto Valet's Compact Boards
Fits Compact Size Ironing Boards Measuring 40"" X 13""
1-Piece Construction Is Easy To Install And Will Not Slide Off Board
3/16"" Thick Fiber (Flame Resistant) Backed Cover
Cotton Cover Is Scorch And Stain Resistant
Bungee Binding And Nose Pocket For The Tightest Fit In The Market
Case Weight: 9 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv9201.jpg'],https://www.ahscompany.com/Pressto-Valet-Bungee-One-Piece-Ironing-Board-Cover-For-Compact-Board-Khaki-12-Per-Case-Price-Per-Each_p_22575.html
PV00205,,,,{},0.75,Ironing Boards,,,Pressto Valet EasyFit Ironing Board Cover/Pad w/ Drawstring & Toggle Full Size Silver 12 Per Case Price Per Each,"This Deluxe Pad And Cover Set Is Widely Used By Hotels Because It Stands Up To Repeated Use In A Guestroom, This Item Is A Workhorse For Hotels
Extra Deep Nose Fit
Drawcord With Toggle Adjustment
1/4"" Thick Foam Pad
Cover Is Aluminized For Scorch And Stain Resistance
Fits All Full Size Ironing Boards, 54"" X 14"" & 53"" X 13""
Case Weight: 10 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/hospitality1/pv00205-pressto1.jpg'],https://www.ahscompany.com/Pressto-Valet-EasyFit-Ironing-Board-CoverPad-w-Drawstring-Toggle-Full-Size-Silver-12-Per-Case-Price-Per-Each_p_30663.html
PV9200,,,,{},0.75,Ironing Boards,,,Pressto Valet Bungee One-Piece Ironing Board Cover For Compact Board Charcoal 12 Per Case Price Per Each,"These Durable Bungee Replacement Covers Fit Pressto Valet's Compact Boards
Fits Compact Size Ironing Boards Measuring 40"" X 13""
1-Piece Construction Is Easy To Install And Will Not Slide Off Board
3/16"" Thick Fiber (Flame Resistant) Backed Cover
Cotton Cover Is Scorch And Stain Resistant
Bungee Binding And Nose Pocket For The Tightest Fit In The Market
Case Weight: 9 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv9206-char.jpg'],https://www.ahscompany.com/Pressto-Valet-Bungee-One-Piece-Ironing-Board-Cover-For-Compact-Board-Charcoal-12-Per-Case-Price-Per-Each_p_30223.html
PV9202,,,,{},0.75,Ironing Boards,,,Pressto Valet Bungee One-Piece Ironing Board Cover For Compact Board Blue 12 Per Case Price Per Each,"These Durable Bungee Replacement Covers Fit Pressto Valet's Compact Boards
Fits Compact Size Ironing Boards Measuring 40"" X 13""
1-Piece Construction Is Easy To Install And Will Not Slide Off Board
3/16"" Thick Fiber (Flame Resistant) Backed Cover
Cotton Cover Is Scorch And Stain Resistant
Bungee Binding And Nose Pocket For The Tightest Fit In The Market
Case Weight: 9 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/pressto%20valet/pv9202.jpg'],https://www.ahscompany.com/Pressto-Valet-Bungee-One-Piece-Ironing-Board-Cover-For-Compact-Board-Blue-12-Per-Case-Price-Per-Each_p_22576.html
PV0215XD,,,,{},8.75,Ironing Boards,,,Pressto Valet Classic Hotel Ironing Board 54x14 Charcoal Drawstring w/ Black Frame 4 Per Case Price Per Each,"***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
A Stylish Design And Heavy Duty Construction Are The Key Components To These Classic Ironing Boards
54"" X 14"" Ironing Surface
Patented Fix-Leg Locking System
1 1/4"" Powder Coated Steel Tube Construction
Heavy Gauge Mesh Top Provides Solid Ironing Surface
Welded T-Leg Construction For Stability
Available In Multiple Drawstring Covers: Blue, Toast, Silver And Charcoal (Black Frame)
Large End-Caps For Extra Stability
57"" When Folded
Case Weight: 40 Lbs",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/whitmor/pv0215xd-121.jpg'],https://www.ahscompany.com/Pressto-Valet-Classic-Hotel-Ironing-Board-54x14-Charcoal-Drawstring-w-Black-Frame-4-Per-Case-Price-Per-Each_p_30220.html
