Date,Building Number,Project Name,Address,Status,Url
02/29/2016,2016-001778,NEW TENANT - INT RENO,"4441 ATLANTA RD, SUITE 100, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00590&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001777,Barberitos,"2960 SHALLOWFORD RD NE, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00589&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001773,REMODEL - INT RENO,"4200 WILDWOOD PKWY, SUITE 100, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00588&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001770,NEW TENANT - INT RENO,"120 INTERSTATE NORTH PKWY, SUITE 108, ATLANTA GA 30339",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00587&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001768,NEW TENANT - INT RENO,"400 ERNEST BARRETT PKWY, SUITE 131, KENNESAW GA 30144",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00586&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001767,CROSSFIT,"837 LIBERTY HILL RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00585&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001759,Marietta Eye Clinic,"3939 ROSWELL RD, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00584&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001744,MAO TAX AND ACCOUNTING SERVICES LLC,"4968 AUSTELL RD SW, AUSTELL GA 30103",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00582&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001740,GOOD SAMARITAN HEALTH CENTER OF COBB THE,"1620 AUSTELL RD SW, GA",Closed,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00581&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001737,REMODEL,"4379 STRAND SE DR, SMYRNA GA 30080",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00580&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001733,LAKE BRIDGE,"3601 ATLANTA RD, SMYRNA GA 30080",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BLD&capID2=00000&capID3=00579&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001781,PLUM,"3075 DOVER LN, MARIETTA GA 30064",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01161&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001780,PLUM,"1006 AMBERTON LN, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01160&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001776,POOL AND BARRIER - RESIDENTIAL,"6249 EAGLES CREST DR, ACWORTH GA 30101",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01158&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001775,ELECTRICAL,"531 EMBRY LN, MARIETTA GA 30066",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01157&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001774,SINGLE FAMILY STICK BUILT,"157 CATESBY RD, POWDER SPRINGS GA 30127",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01156&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001772,SINGLE FAMILY STICK BUILT,"5631 OVERCUP CT, POWDER SPRINGS GA 30127",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01155&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001771,ADDITION,"3417 CLUBLAND DR, MARIETTA GA 30068",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01154&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001769,SINGLE FAMILY STICK BUILT,"75 SANDCHERRY LN, POWDER SPRINGS GA 30127",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01153&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001766,SINGLE FAMILY STICK BUILT,"80 SANDCHERRY LN, POWDER SPRINGS GA 30127",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01152&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001765,SINGLE FAMILY STICK BUILT,"90 SANDCHERRY LN, POWDER SPRINGS GA 30127",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01151&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001763,SINGLE FAMILY STICK BUILT,"736 TARPLEY RD, KENNESAW GA 30152",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01149&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001762,BASEMENT,"1344 CHAPLAINS VW, KENNESAW GA 30152",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01148&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001761,ADDITION,"3055 BOYCE DR, MARIETTA GA 30066",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01147&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001760,ADDITION,"2793 CRAIG CT, MARIETTA GA 30062",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01146&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001758,ELEC,"335 CHASE LN, MARIETTA GA 30068",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01145&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001757,RENO,"3608 HIGH GREEN DR, MARIETTA GA 30068",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01144&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001756,POOL BARRIER - RESIDENTIAL,"5438 BUCKLAND WAY, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01143&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001755,POOL - RESIDENTIAL,"5438 BUCKLAND WAY, MABLETON GA 30126",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01142&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001754,RENOVATION,"41 PEPPERTREE CT, MARIETTA GA 30068",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01141&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001753,BASEMENT,"2610 POPE MANOR WAY, MARIETTA GA 30062",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01140&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001752,SINGLE FAMILY STICK BUILT,"3063 DAVIS RD NE, MARIETTA GA 30062",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01139&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001750,DEMOLITION - RESIDENTIAL,"4117 SULLIVAN RD, POWDER SPRINGS GA 30127",Pending Certificate,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01138&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001749,SINGLE FAMILY STICK BUILT,"3769 WELDON WOODS DR, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01137&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001748,SINGLE FAMILY STICK BUILT,"3777 WELDON WOODS DR, MARIETTA GA 30062",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01136&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001747,SINGLE FAMILY STICK BUILT,"4543 ADAMS CHAPEL CT, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01135&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001746,SINGLE FAMILY STICK BUILT,"4539 ADAMS CHAPEL CT, MARIETTA GA 30066",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01134&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001745,POOL AND BARRIER - RESIDENTIAL,"4375 MORRISON RD, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01133&agencyCode=COBBCO&IsToShowInspection=
02/29/2016,2016-001743,ACCESSORY STUCTURE,"4375 MORRISON RD, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=16BHM&capID2=00000&capID3=01132&agencyCode=COBBCO&IsToShowInspection=
