Date,Building Number,Project Name,Address,Status,Url
04/30/2012,2012-003082,REMODEL - INTERIOR RENO WITH EXPANSION OF SPACE,"400 GALLERIA PWY, SUITE 1100, ATLANTA GA 30339",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00931&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003081,POOL & BARRIER COMM - INDOOR,"3595 CUMBERLAND BLVD, ATLANTA GA 30326",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00930&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003080,NEW TENANT - INTERIOR & EXTERIOR RENO,"2955 COBB PKWY, SUITE 810, ATLANTA GA 30339",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00929&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003079,PLUMBING,"1788 AUSTELL RD, APT M-7, MARIETTA GA 30008",Issued,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00928&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003078,NEW TENANT - INTERIOR RENO,"400 INTERSTATE NORTH PKWY, SUITE 1350, ATLANTA GA 30339",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00927&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003075,REMODEL - INTERIOR RENO 10TH FLOOR,"2950 MOUNT WILKINSON PKWY, UNIT 1004, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00926&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003074,FSB - REPLACEMENT STORAGE BUILDING,"545 LORENE DR, MARIETTA GA 30060",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00925&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003073,ELECTRIC,"TRITT HOMESTEAD DR, MARIETTA GA 30062",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00924&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003067,REMODEL - INTERIOR RENO EXPANSION OF SPACE,"3451 COBB PKWY, SUITE 5, ACWORTH GA 30101",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00923&agencyCode=COBBCO&IsToShowInspection=
04/30/2012,2012-003062,NEW TENANT - INTERIOR RENO 2ND FLOOR,"3391 TOWN POINT DR, SUITE 2900, KENNESAW GA 30144",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=12BLD&capID2=00000&capID3=00922&agencyCode=COBBCO&IsToShowInspection=
