Date,Building Number,Project Name,Address,Status,Url
10/31/2018,2018-010481,FREE STANDING BUILDING,"1215 ERNEST BARRETT PKWY, BLDG 300, MARIETTA GA 30144",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02737&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010480,REMODEL - INTERIOR RENO,"1401 JOHNSON FERRY RD NE, SUITE 320, MARIETTA GA 30082",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02736&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010477,ELEC,"2440 SANDY PLAINS RD, BLDG 4, MARIETTA GA 30066",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02735&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010469,NEW TENANT- MOVE IN,"3625 DALLAS HWY SW, SUITE 765, MARIETTA GA 30064",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02734&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010468,ELECTRICAL,"1290 VETERANS MEMORIAL HWY, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02733&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010467,NEW TENANT - INTERIOR RENO,"123 BARBER RD, n/a, MARIETTA GA 30060",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02732&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010465,NEW TENANT - INT/EXT RENO,"2961 OLYMPIC INDUSTRIAL DR, SUITE 101, SMYRNA GA 30080",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02731&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010464,NEW TENANT,"1815 COBB DR, GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02730&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010462,ELEC,"3530 KNIGHT RD, MARIETTA GA 30066",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02729&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010459,ELEC,"5700 HOLLOMAN RD, POWDER SPRINGS GA 30127",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02728&agencyCode=COBBCO&IsToShowInspection=
10/31/2018,2018-010456,PLUM,"965 PIEDMONT RD, BLDG/S 2/220, MARIETTA GA 30066",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=18BLD&capID2=00000&capID3=02727&agencyCode=COBBCO&IsToShowInspection=
