Date,Building Number,Project Name,Address,Status,Url
06/30/2009,2009-004636,NEW MONOPOLE,"1721 POWDER SPRINGS RD, MARIETTA GA 30060",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=00872&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004634,WOLFIE'S PIZZA,"1200 COBB PKWY, KENNESAW GA 30144",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=00871&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004627,EAGLE POINTE BAPTIST CHURCH,"5100 OLD STILESBORO RD, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=00870&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004601,REMODEL - RE-ROOF,"2055 SOUTH PARK PL NW, ATLANTA GA 30339",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=00869&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004596,AT&T PHONE CABINET,"LATIMER LN, KENNESAW GA 30144",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=00868&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004595,AT&T PHONE CABINET,"SHALLOWFORD RD, MARIETTA GA 30066",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BLD&capID2=00000&capID3=00867&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004635,ADDITION,"909 OTTER WAY, MARIETTA GA 30068",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=02219&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004633,CARPORT,"3444 WEST VIEW C0VE, POWDER SPRINGS GA 30127",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=02218&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004631,GAZEBO,"4592 FAIRFAX PL, POWDER SPRINGS GA 30127",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=02216&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004630,RENOVATION,"1247 CHANNELL PARK, MARIETTA GA 30064",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=02215&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004626,ADDITION,"2701 CHEATHAM CT, ACWORTH GA 30101",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=02212&agencyCode=COBBCO&IsToShowInspection=
06/30/2009,2009-004625,ADDITION,"972 ACWORTH DUE WEST RD, KENNESAW GA 30152",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09BHM&capID2=00000&capID3=02211&agencyCode=COBBCO&IsToShowInspection=
