Date,Building Number,Project Name,Address,Status,Url
10/31/2008,2008-009762,SINGLE FAMILY,"1761 SHADY HILL RD, COBB COUNTY GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=06484&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009743,"RENO, REMODEL","4345 NORTH SMOKE RIDGE CT, ROSWELL GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=06483&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009746,BSMT,"2821 CRESTWICKE DR, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=06482&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009745,INTERIOR RENOVATION,"440 ERNEST BARRETT PKY, 32, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=09HST&capID2=00000&capID3=06481&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009744,NEW TENANT-INTERIOR RENO,"1600 KENNESAW DUE WEST RD, 204, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=00426&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009742,NEW TENANT - MOVE IN,"1955 LOWER ROSWELL RD, D, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=00425&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009758,WATER HEATER,"280 INTERSTATE CIR, 625, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=00424&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009769,HEATING,"1450 VETERANS MEMORIAL PKY BLG 100, 160, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=00423&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009768,FREESTANDING BUILDING,"200 VETERANS MEMORIAL HWY, MABLETON GA 30126",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=00422&agencyCode=COBBCO&IsToShowInspection=
10/31/2008,2008-009773,REMODEL - INTERIOR RENO,"2690 CUMBERLAND PKY, 300, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=00421&agencyCode=COBBCO&IsToShowInspection=
